System,Plot Location,Monitoring Period,Month,Year,lat,lon,Depth (m),Average Flow Speed (mps),Maximum Flow Speed (mps),Survival Percentage (%),Number of Days,Living Mussel Count,Ash Free Dry Weight (g),Cooked Flesh Weight (g),Individual Weight (g),Mussel Size Measure,Shell Length (mm),Growth (g per day),Growth (mm per day),Sea Surface Temperature (C),Chlorophyll (mg per m3),Turbidity (FTU),Precipitation
WAD,Meep 12,4.0,Augustus,2020.0,53.3206,5.30135,-5.11,0.2,0.38,72.85714286,34.0,81.0,0.7710819999999999,42.191433,8.646863,81.249007,46.07451,0.0325,0.0784,19.340958168224297,8.756847474814814,13.87496564285714,861.0
WAD,Meep 12,5.0,September,2020.0,53.3206,5.30135,-5.11,0.2,0.38,87.14285714,42.0,64.0,1.0178186666666666,25.124417,9.388033,74.991012,46.547541,0.0176,0.0113,17.994945158878505,6.201430191606823,12.143861940686277,627.0
WAD,Meep 12,6.0,Oktober,2020.0,53.3206,5.30135,-5.11,0.2,0.38,70.0,20.0,66.5,1.1661273333333333,23.931458,10.480612,67.361475,49.22,0.0546,0.1336,15.626487009345796,6.33513,8.240579266666666,1476.0
WAD,Meep 12,0.0,April,2021.0,53.3206,5.30135,-5.11,0.2,0.38,100.0,0.0,80.0,0.19,24.48941,4.2353,162.899255,36.5047,0.0,0.0,8.315635621495328,7.261939002582369,11.176642150533809,350.0
WAD,Meep 12,1.0,Mei,2021.0,53.3206,5.30135,-5.11,0.2,0.38,92.85714286,28.0,41.0,0.20355875,25.307842,4.747692,145.740586,38.927385,0.0183,0.0865,9.355720607476636,6.368073857806387,10.842256743052808,1564.0
WAD,Meep 12,2.0,Juni,2021.0,53.3206,5.30135,-5.11,0.2,0.38,71.42857143,29.0,59.5,0.320595,21.495989,7.0562,99.051997,42.663,0.0796,0.1288,13.559391995327102,8.09857495651515,9.951468157242584,1220.0
WAD,Meep 12,3.0,Juli,2021.0,53.3206,5.30135,-5.11,0.2,0.38,65.71428571,35.0,71.0,0.6218766666666666,26.427637,8.142826,86.14676,45.728043,0.031,0.0876,18.065767364485986,9.681397328060344,13.01036129295977,1184.0
WAD,Meep 12,4.0,Augustus,2021.0,53.3206,5.30135,-5.11,0.2,0.38,88.57142857,36.0,81.0,0.7710819999999999,27.515723,9.745161,72.311376,46.978387,0.0445,0.0347,18.73399980373832,9.12414052181818,13.880629936363638,1087.0
WAD,Meep 12,5.0,September,2021.0,53.3206,5.30135,-5.11,0.2,0.38,68.57142857,26.0,64.0,1.0178186666666666,28.668779,10.914167,64.75224,49.55375,0.045,0.0991,17.84924296261682,9.614391861007354,11.59260034664723,265.0
WAD,Meep 12,6.0,Oktober,2021.0,53.3206,5.30135,-5.11,0.2,0.38,78.57142857,29.0,66.5,1.1661273333333333,29.056081,13.639455,52.108342,53.392545,0.094,0.1324,15.846804317757009,4.294930155275974,7.863106137415622,1133.0
WAD,Meep 49,0.0,April,2017.0,53.34385,5.44887,-2.22,0.16,0.39,100.0,0.0,80.0,0.100018,22.9,2.38,285.836276,30.31,0.0,0.0,9.932678787735847,11.942542422580646,19.78479331336405,204.0
WAD,Meep 49,1.0,Mei,2017.0,53.34385,5.44887,-2.22,0.16,0.39,41.25,34.0,33.0,0.12688,23.45815,2.751515,248.012538,31.835116,0.0109,0.0449,10.030504216981132,12.76384217737782,20.541352495883896,120.0
WAD,Meep 49,2.0,Juni,2017.0,53.34385,5.44887,-2.22,0.16,0.39,81.25,32.0,65.0,0.216824,29.322268,3.336923,205.507282,34.234923,0.0183,0.075,15.312480896226417,11.15748909309773,19.86946171093578,844.0
WAD,Meep 49,3.0,Juli,2017.0,53.34385,5.44887,-2.22,0.16,0.39,93.75,24.0,75.0,0.373118,39.270939,4.092933,168.419133,36.343333,0.0315,0.0879,18.002949599056603,11.529299738528728,13.142446646341709,1003.0
WAD,Meep 49,4.0,Augustus,2017.0,53.34385,5.44887,-2.22,0.16,0.39,116.25,29.0,93.0,0.35778,32.08294,4.672366,148.030033,36.845054,0.02,0.0173,19.016820990566035,11.047336924117054,18.9381765717496,1071.0
WAD,Meep 49,5.0,September,2017.0,53.34385,5.44887,-2.22,0.16,0.39,101.25,42.0,81.0,0.360102,28.678714,5.260494,131.876671,37.38931722857143,0.014,0.013,18.41188295754717,8.36057157996867,11.543545337555376,1490.0
WAD,Meep 49,6.0,Oktober,2017.0,53.34385,5.44887,-2.22,0.16,0.39,75.0,35.0,60.0,0.575323,31.871669,8.13,86.279212,44.32,0.082,0.198,14.788226768867926,10.471885755120152,12.712912883228416,690.0
WAD,Meep 49,0.0,April,2018.0,53.34385,5.44887,-2.22,0.16,0.39,100.0,0.0,80.0,0.219611,27.426378,4.11,167.868752,36.640303,0.0,0.0,7.3915455471698115,12.67496012398589,15.801677331481482,844.0
WAD,Meep 49,1.0,Mei,2018.0,53.34385,5.44887,-2.22,0.16,0.39,87.5,29.0,33.0,0.393601,28.13,4.34,159.03402,38.24,0.0079,0.0552,10.31143387735849,12.67496012398589,15.801677331481482,213.0
WAD,Meep 49,2.0,Juni,2018.0,53.34385,5.44887,-2.22,0.16,0.39,82.5,27.0,66.0,0.437138,35.449481,6.608636,105.584314,42.03,0.084,0.1404,14.630972849056606,14.177910668091169,23.583119283969467,309.0
WAD,Meep 49,3.0,Juli,2018.0,53.34385,5.44887,-2.22,0.16,0.39,77.5,37.0,62.0,0.790874,40.189996,7.928871,88.411556,45.33,0.0357,0.0892,18.319604858490564,13.56572073533569,9.628648993015522,91.0
WAD,Meep 49,4.0,Augustus,2018.0,53.34385,5.44887,-2.22,0.16,0.39,83.75,42.0,93.0,0.916525,37.552312,9.807612,71.862588,47.845821,0.0447,0.0599,20.74433471226415,9.718203529983818,14.975543787520548,1039.0
WAD,Meep 49,5.0,September,2018.0,53.34385,5.44887,-2.22,0.16,0.39,66.25,29.0,53.0,0.91464,34.94697,10.78,65.53531,49.531132,0.0335,0.0581,17.21077395283019,11.5348404359994,14.212658299539104,441.0
WAD,Meep 49,6.0,Oktober,2018.0,53.34385,5.44887,-2.22,0.16,0.39,56.25,20.0,45.0,1.165169,38.559395,12.926667,54.906736,51.907333,0.1073,0.1188,14.720231268867924,8.503996029810919,12.436172185233858,374.0
WAD,Meep 49,0.0,April,2019.0,53.34385,5.44887,-2.22,0.16,0.39,100.0,0.0,80.0,0.1802862499999999,12.8,2.74,249.028309,31.791375,0.0,0.0,8.485877867924529,8.713419100079541,10.25580089620872,174.0
WAD,Meep 49,1.0,Mei,2019.0,53.34385,5.44887,-2.22,0.16,0.39,98.75,28.0,33.0,0.193282,26.426152,3.69,186.318733,34.02,0.0339,0.0796,10.62039129009434,11.434047767064936,18.44604796605629,239.0
WAD,Meep 49,2.0,Juni,2019.0,53.34385,5.44887,-2.22,0.16,0.39,87.5,35.0,65.5,0.225524,21.266824,5.38,129.020884,39.4,0.0483,0.1537,13.471244429245282,12.189414172245154,22.485477420009687,1071.0
WAD,Meep 49,3.0,Juli,2019.0,53.34385,5.44887,-2.22,0.16,0.39,93.75,27.0,68.5,0.304325,27.436327,5.6105913166666666,130.200329,40.00188541666667,0.0085,0.0223,17.25518054716981,14.376216512258418,22.59448840454545,359.0
WAD,Meep 49,4.0,Augustus,2019.0,53.34385,5.44887,-2.22,0.16,0.39,91.25,28.0,93.0,0.339114,27.466869,6.305479,110.528721,40.66,0.0248,0.0235,19.96349597169812,12.29261358828006,17.164168893333333,1040.0
WAD,Meep 49,5.0,September,2019.0,53.34385,5.44887,-2.22,0.16,0.39,80.0,27.0,67.0,0.356158,25.280732,6.83,102.247807,41.96,0.0194,0.0481,19.10183148113208,13.569929963565215,17.451524168916517,1352.0
WAD,Meep 49,0.0,April,2020.0,53.34385,5.44887,-2.22,0.16,0.39,100.0,0.0,80.0,0.211516,22.273914,4.579348,151.0,37.118986,0.0,0.0,10.069869141509434,15.616499041238471,26.41915016447721,111.0
WAD,Meep 49,1.0,Mei,2020.0,53.34385,5.44887,-2.22,0.16,0.39,88.57142857,34.0,33.0,0.238223,25.397083,4.975806,139.225014,38.36,0.0117,0.0365,11.7508024009434,14.352331405084746,24.320851194842405,229.0
WAD,Meep 49,2.0,Juni,2020.0,53.34385,5.44887,-2.22,0.16,0.39,87.14285714,28.0,65.5,0.363985,31.23118,5.77082,120.497586,41.056393,0.0284,0.0963,14.454018816037737,11.271532579343434,20.36621111774648,559.0
WAD,Meep 49,3.0,Juli,2020.0,53.34385,5.44887,-2.22,0.16,0.39,98.57142857,29.0,68.5,0.4894389999999999,28.760318,7.497246,93.368663,43.63,0.0595,0.0887,17.112226981132075,9.428804194540492,22.88992990987433,831.0
WAD,Meep 49,4.0,Augustus,2020.0,53.34385,5.44887,-2.22,0.16,0.39,88.57142857,34.0,93.0,0.5378063333333333,31.686926,8.160484,85.965084,44.927419,0.0195,0.0382,19.45983504716981,11.186155788385744,18.276471112975777,861.0
WAD,Meep 49,5.0,September,2020.0,53.34385,5.44887,-2.22,0.16,0.39,90.0,42.0,67.0,0.5436333333333333,29.684877,9.832381,71.686149,47.765161,0.0398,0.0676,18.05651911320755,8.708962,12.240566189280246,627.0
WAD,Meep 49,6.0,Oktober,2020.0,53.34385,5.44887,-2.22,0.16,0.39,84.28571429,20.0,52.5,0.870246,32.192833,9.932203,70.983886,48.08,0.005,0.0157,15.480037226415094,4.492380327272726,14.05866020186335,1476.0
WAD,Meep 49,0.0,April,2021.0,53.34385,5.44887,-2.22,0.16,0.39,100.0,0.0,80.0,0.19,24.48941,4.2353,162.899255,36.5047,0.0,0.0,8.215283655660375,8.600968297429079,14.46984548225377,350.0
WAD,Meep 49,1.0,Mei,2021.0,53.34385,5.44887,-2.22,0.16,0.39,91.42857143,28.0,33.0,0.2379964999999999,26.427457,5.007812,138.357727,38.776719,0.0276,0.0811,9.4290525495283,10.188362232023044,18.172020919276733,1564.0
WAD,Meep 49,2.0,Juni,2021.0,53.34385,5.44887,-2.22,0.16,0.39,90.0,29.0,65.5,0.31086775,26.574759,6.33254,110.068381,41.539524,0.0457,0.0953,13.23866137264151,12.200157527433626,18.716705435478104,1220.0
WAD,Meep 49,3.0,Juli,2021.0,53.34385,5.44887,-2.22,0.16,0.39,88.57142857,35.0,68.5,0.4894389999999999,30.983894,7.530968,92.961183,43.629194,0.0342,0.0597,18.032132518867925,13.263446660254084,21.920481642990648,1184.0
WAD,Meep 49,4.0,Augustus,2021.0,53.34385,5.44887,-2.22,0.16,0.39,81.42857143,36.0,93.0,0.5378063333333333,28.53306,7.707895,90.88094,44.12754927142857,0.0049,0.0138,18.894905839622645,11.624875675,16.81832598875576,1087.0
WAD,Meep 49,5.0,September,2021.0,53.34385,5.44887,-2.22,0.16,0.39,81.42857143,26.0,67.0,0.5436333333333333,25.384436,8.294211,84.614005,44.283684,0.0226,0.006,17.90154225,9.849976465231316,14.639796103914588,265.0
WAD,Meep 49,6.0,Oktober,2021.0,53.34385,5.44887,-2.22,0.16,0.39,54.28571429,29.0,52.5,0.870246,24.249651,8.539726714285715,90.690833,44.79972606102041,0.0085,0.0178,15.813436849056602,8.046062851982004,11.80567985111864,1133.0
WAD,Oosterom 14,0.0,April,2017.0,53.35213,5.30127,-2.83,0.17,0.4,100.0,0.0,80.0,0.100018,22.9,2.38,285.836276,30.31,0.0,0.0,9.92910137962963,7.307244266292906,9.574634200677204,204.0
WAD,Oosterom 14,1.0,Mei,2017.0,53.35213,5.30127,-2.83,0.17,0.4,62.5,34.0,50.0,0.141797,22.788393,2.826,241.639558,32.283846,0.0131,0.0581,9.989583701388888,9.174106247789108,12.813860537695668,120.0
WAD,Oosterom 14,2.0,Juni,2017.0,53.35213,5.30127,-2.83,0.17,0.4,82.5,32.0,66.0,0.213395,27.256944,3.490909,196.667464,33.997424,0.0208,0.0535,15.406476532407408,5.860395562255324,10.248509012773688,844.0
WAD,Oosterom 14,3.0,Juli,2017.0,53.35213,5.30127,-2.83,0.17,0.4,68.75,24.0,55.0,0.321908,32.187076,4.552364,151.831783,37.180909,0.0442,0.1326,17.912930708333334,6.757732795247254,6.974894331741199,1003.0
WAD,Oosterom 14,4.0,Augustus,2017.0,53.35213,5.30127,-2.83,0.17,0.4,97.5,29.0,78.0,0.29561,26.75916,4.888333,141.652515,37.832051,0.0116,0.0225,19.08775185185185,5.107607710021943,9.980149705882353,1071.0
WAD,Oosterom 14,5.0,September,2017.0,53.35213,5.30127,-2.83,0.17,0.4,71.25,42.0,57.0,0.351575,26.844389,5.659649,122.803788,40.04,0.0184,0.0526,18.44486608796296,6.486631585233232,8.847020106737112,1490.0
WAD,Oosterom 14,6.0,Oktober,2017.0,53.35213,5.30127,-2.83,0.17,0.4,68.75,35.0,55.0,0.444911,28.272137,7.472182,93.673889,43.55,0.0518,0.1003,14.89816698148148,5.710307790704226,8.460705642428199,690.0
WAD,Oosterom 14,0.0,April,2018.0,53.35213,5.30127,-2.83,0.17,0.4,100.0,0.0,80.0,0.219611,27.426378,4.11,167.868752,36.640303,0.0,0.0,7.553751370370372,11.449955465950229,13.752591010305776,844.0
WAD,Oosterom 14,1.0,Mei,2018.0,53.35213,5.30127,-2.83,0.17,0.4,96.25,29.0,50.0,0.238721,30.01,4.77,145.038139,38.92,0.0228,0.0786,10.114361731481482,11.449955465950229,13.752591010305776,213.0
WAD,Oosterom 14,2.0,Juni,2018.0,53.35213,5.30127,-2.83,0.17,0.4,87.5,27.0,72.0,0.488794,35.828554,6.626,105.314646,42.43,0.0687,0.13,14.70471325,9.758191165403623,16.06539217076923,309.0
WAD,Oosterom 14,3.0,Juli,2018.0,53.35213,5.30127,-2.83,0.17,0.4,77.5,37.0,62.0,0.804948,35.363313,8.980968,78.30179,47.95,0.0636,0.1492,18.06701849074074,6.590209005167265,10.969336173722626,91.0
WAD,Oosterom 14,4.0,Augustus,2018.0,53.35213,5.30127,-2.83,0.17,0.4,88.75,42.0,78.0,1.174682,38.417505,12.474507,56.845491,52.263521,0.0832,0.1027,20.59975861574074,6.544385472562546,9.471218105073444,1039.0
WAD,Oosterom 14,5.0,September,2018.0,53.35213,5.30127,-2.83,0.17,0.4,75.0,29.0,60.0,1.105468,33.823122,13.25,53.603784,53.570833,0.0267,0.0451,17.344241342592593,7.241137646845587,13.6223600344806,441.0
WAD,Oosterom 14,6.0,Oktober,2018.0,53.35213,5.30127,-2.83,0.17,0.4,80.0,20.0,64.0,1.329269,37.547344,15.264062,46.695551,54.691875,0.1007,0.0561,14.88310639814815,2.4166046860555417,6.46458124093515,374.0
WAD,Oosterom 14,0.0,April,2019.0,53.35213,5.30127,-2.83,0.17,0.4,100.0,0.0,80.0,0.1802862499999999,12.8,2.74,249.028309,31.791375,0.0,0.0,8.431564800925925,8.713419100079541,10.25580089620872,174.0
WAD,Oosterom 14,1.0,Mei,2019.0,53.35213,5.30127,-2.83,0.17,0.4,100.0,28.0,50.0,0.148479,22.566437,3.6024,190.733035,33.46,0.0308,0.0596,10.566764041666667,9.98606623168106,13.320069601713293,239.0
WAD,Oosterom 14,2.0,Juni,2019.0,53.35213,5.30127,-2.83,0.17,0.4,112.5,35.0,69.0,0.187069,23.645172,4.43,155.917674,37.31,0.0236,0.11,13.466064379629628,9.548906844745243,14.74711001835415,1071.0
WAD,Oosterom 14,3.0,Juli,2019.0,53.35213,5.30127,-2.83,0.17,0.4,91.25,27.0,58.5,0.269134,27.407576,4.8,144.192512,39.05,0.0137,0.0644,17.339277370370368,8.899101625,13.238911125,359.0
WAD,Oosterom 14,4.0,Augustus,2019.0,53.35213,5.30127,-2.83,0.17,0.4,96.25,28.0,78.0,0.308361,25.861665,6.10039,114.148689,40.53,0.0464,0.0529,20.092593138888887,3.3149640125000004,7.510616089690721,1040.0
WAD,Oosterom 14,5.0,September,2019.0,53.35213,5.30127,-2.83,0.17,0.4,87.5,27.0,58.5,0.410359,24.190966,7.5,93.335253,43.71,0.0518,0.1178,19.183185935185183,7.276948576456311,12.0093498464,1352.0
WAD,Oosterom 14,6.0,Oktober,2019.0,53.35213,5.30127,-2.83,0.17,0.4,92.5,49.0,59.5,0.346076,22.796405,7.818919,89.623033,45.04,0.0065,0.0271,15.88656086574074,4.03407678973236,9.384221195048566,1560.0
WAD,Oosterom 14,0.0,April,2020.0,53.35213,5.30127,-2.83,0.17,0.4,100.0,0.0,80.0,0.211516,22.273914,4.579348,151.0,37.118986,0.0,0.0,9.799185462962964,9.623788664087302,15.02305088646035,111.0
WAD,Oosterom 14,1.0,Mei,2020.0,53.35213,5.30127,-2.83,0.17,0.4,85.71428571,34.0,50.0,0.243072,30.664948,4.901635100000001,152.753969,38.67,0.0095,0.0456,11.611860435185186,9.623788664087302,15.02305088646035,229.0
WAD,Oosterom 14,2.0,Juni,2020.0,53.35213,5.30127,-2.83,0.17,0.4,88.57142857,28.0,69.0,0.512627,35.795561,6.024355,115.552568,41.939355,0.0401,0.1168,14.274811127314816,5.6397318545731,13.886051178245616,559.0
WAD,Oosterom 14,3.0,Juli,2020.0,53.35213,5.30127,-2.83,0.17,0.4,85.71428571,29.0,58.5,0.46533,32.000088,7.554667,92.67696,43.28,0.0528,0.0462,17.129491675925927,6.353751333333332,11.948973670915413,831.0
WAD,Oosterom 14,4.0,Augustus,2020.0,53.35213,5.30127,-2.83,0.17,0.4,88.57142857,34.0,78.0,0.5928843333333332,32.966558,9.337419,75.387148,47.239355,0.0524,0.1165,19.27581481018518,7.617021338934426,12.196753625,861.0
WAD,Oosterom 14,5.0,September,2020.0,53.35213,5.30127,-2.83,0.17,0.4,82.85714286,42.0,58.5,0.6224673333333333,35.611038,10.234138,68.942091,48.923621,0.0214,0.0401,17.981214351851854,5.691421362610838,9.923725057073172,627.0
WAD,Oosterom 14,6.0,Oktober,2020.0,53.35213,5.30127,-2.83,0.17,0.4,82.85714286,20.0,59.5,0.7067519999999999,36.045842,11.975172,59.154393,51.63,0.0871,0.1353,15.65533378703704,5.527674791304347,6.919766008333333,1476.0
WAD,Oosterom 14,0.0,April,2021.0,53.35213,5.30127,-2.83,0.17,0.4,100.0,0.0,80.0,0.19,24.48941,4.2353,162.899255,36.5047,0.0,0.0,8.205768402777778,5.833953445433672,9.912561290440252,350.0
WAD,Oosterom 14,1.0,Mei,2021.0,53.35213,5.30127,-2.83,0.17,0.4,91.42857143,28.0,50.0,0.19301725,21.352941,5.3125,130.618312,39.349375,0.0385,0.1016,9.209370875,6.307060667524828,10.448627520441455,1564.0
WAD,Oosterom 14,2.0,Juni,2021.0,53.35213,5.30127,-2.83,0.17,0.4,81.42857143,29.0,69.0,0.35047125,25.88331,6.251404,111.46043,41.54,0.0324,0.0755,13.408472027777778,6.543306307857143,10.258840456144307,1220.0
WAD,Oosterom 14,3.0,Juli,2021.0,53.35213,5.30127,-2.83,0.17,0.4,87.14285714,35.0,58.5,0.46533,29.223724,7.553934,92.685716,43.917705,0.0372,0.0679,17.830249574074074,8.617962767464174,13.840578930590718,1184.0
WAD,Oosterom 14,4.0,Augustus,2021.0,53.35213,5.30127,-2.83,0.17,0.4,82.85714286,36.0,78.0,0.5928843333333332,31.486215,8.161207,85.957661,44.578793,0.0169,0.0184,18.701967680555555,7.807491940604395,12.751669800982317,1087.0
WAD,Oosterom 14,5.0,September,2021.0,53.35213,5.30127,-2.83,0.17,0.4,71.42857143,26.0,58.5,0.6224673333333333,31.892359,9.4982,74.143178,46.7542,0.0514,0.0837,17.874254638888893,7.628743878784267,12.2001334688326,265.0
WAD,Oosterom 14,6.0,Oktober,2021.0,53.35213,5.30127,-2.83,0.17,0.4,70.0,29.0,59.5,0.7067519999999999,30.716689,11.951224,59.269913,50.174694,0.0846,0.1179,15.879073787037036,4.294930155275974,7.860956834742405,1133.0
WAD,Oosterom 1B,0.0,April,2017.0,53.3571,5.25458,-3.46,0.16,0.53,100.0,0.0,80.0,0.100018,22.9,2.38,285.836276,30.31,0.0,0.0,9.8712690625,8.565988190036899,11.265278553333332,204.0
WAD,Oosterom 1B,1.0,Mei,2017.0,53.3571,5.25458,-3.46,0.16,0.53,50.0,34.0,40.0,0.154081,28.760643,2.6425,257.979147,32.481481,0.0077,0.0639,9.983644216346152,9.196366317712876,13.022608038721756,120.0
WAD,Oosterom 1B,2.0,Juni,2017.0,53.3571,5.25458,-3.46,0.16,0.53,85.0,32.0,68.0,0.307695,32.843974,4.307353,160.24294,37.482647,0.052,0.1563,15.43378869471154,6.126800453016209,9.786702493404428,844.0
WAD,Oosterom 1B,3.0,Juli,2017.0,53.3571,5.25458,-3.46,0.16,0.53,66.25,24.0,53.0,0.645523,41.971616,6.434717,108.364646,42.739434,0.0886,0.219,17.823153389423076,8.895917440639366,8.959088503813131,1003.0
WAD,Oosterom 1B,4.0,Augustus,2017.0,53.3571,5.25458,-3.46,0.16,0.53,125.0,29.0,100.0,0.691307,38.158826,7.3464,95.236657,45.503939,0.0314,0.0953,19.109403038461537,4.606274527506717,9.873880954261365,1071.0
WAD,Oosterom 1B,5.0,September,2017.0,53.3571,5.25458,-3.46,0.16,0.53,97.5,42.0,78.0,0.82651,35.217835,8.798718,79.882063,46.82,0.0346,0.0313,18.48087589423077,3.996226890211406,7.355019124927536,1490.0
WAD,Oosterom 1B,0.0,April,2018.0,53.3571,5.25458,-3.46,0.16,0.53,100.0,0.0,80.0,0.219611,27.426378,4.11,167.868752,36.640303,0.0,0.0,7.622616660576923,11.843004657894737,15.345289917530488,844.0
WAD,Oosterom 1B,1.0,Mei,2018.0,53.3571,5.25458,-3.46,0.16,0.53,96.25,29.0,40.0,0.342778,30.9,5.05,137.115565,40.84,0.0324,0.1448,9.99196051923077,11.843004657894737,15.345289917530488,213.0
WAD,Oosterom 1B,2.0,Juni,2018.0,53.3571,5.25458,-3.46,0.16,0.53,88.75,27.0,71.0,0.477323,32.753879,7.016479,99.59846,43.73,0.0728,0.107,14.776518745192307,8.868969242142859,13.647987940441176,309.0
WAD,Oosterom 1B,3.0,Juli,2018.0,53.3571,5.25458,-3.46,0.16,0.53,88.75,37.0,71.0,0.876503,36.796602,9.285915,75.79463,47.88,0.0613,0.1122,17.915895163461535,7.29917,12.735293490637453,91.0
WAD,Oosterom 1B,4.0,Augustus,2018.0,53.3571,5.25458,-3.46,0.16,0.53,88.75,42.0,100.0,1.148428,40.76194,11.442254,61.837945,50.730986,0.0513,0.0679,20.54634592307692,6.020927510240735,9.171541643321376,1039.0
WAD,Oosterom 1B,5.0,September,2018.0,53.3571,5.25458,-3.46,0.16,0.53,90.0,29.0,72.0,1.137933,32.995812,13.73,51.772893,54.484722,0.0789,0.1294,17.432633471153846,8.237016967223557,10.820679403648278,441.0
WAD,Oosterom 1B,6.0,Oktober,2018.0,53.3571,5.25458,-3.46,0.16,0.53,78.75,20.0,63.0,1.324146,40.118777,16.819048,42.482921,57.959206,0.1545,0.1737,15.016173415865383,1.7890742320387103,5.723576172696767,374.0
WAD,Oosterom 1B,0.0,April,2019.0,53.3571,5.25458,-3.46,0.16,0.53,100.0,0.0,80.0,0.1802862499999999,12.8,2.74,249.028309,31.791375,0.0,0.0,8.42899012980769,8.713419100079541,10.25580089620872,174.0
WAD,Oosterom 1B,1.0,Mei,2019.0,53.3571,5.25458,-3.46,0.16,0.53,100.0,28.0,40.0,0.175247,24.70229,3.731013,184.322391,34.3,0.0354,0.0896,10.543249591346154,7.222112444818652,15.247936253245568,239.0
WAD,Oosterom 1B,2.0,Juni,2019.0,53.3571,5.25458,-3.46,0.16,0.53,101.25,35.0,69.5,0.252894,21.759643,5.36,129.490055,39.89,0.0465,0.1597,13.458605076923078,9.40361763184643,14.183588462580648,1071.0
WAD,Oosterom 1B,3.0,Juli,2019.0,53.3571,5.25458,-3.46,0.16,0.53,96.25,27.0,62.0,0.437236,31.904456,7.07,98.863563,45.09,0.0633,0.1926,17.347462125,8.517524589810426,13.771682916666668,359.0
WAD,Oosterom 1B,4.0,Augustus,2019.0,53.3571,5.25458,-3.46,0.16,0.53,95.0,28.0,100.0,0.587988,28.631984,9.777895,72.075438,48.27,0.0967,0.1136,20.04458664903846,4.385699918607595,8.547545280135823,1040.0
WAD,Oosterom 1B,5.0,September,2019.0,53.3571,5.25458,-3.46,0.16,0.53,92.5,27.0,75.0,0.765173,32.444215,10.73,65.835165,50.55,0.0353,0.0844,19.202172961538466,8.23928913473344,13.322387372937294,1352.0
WAD,Oosterom 1B,6.0,Oktober,2019.0,53.3571,5.25458,-3.46,0.16,0.53,97.5,49.0,63.0,0.699386,29.304933,11.274359,62.735259,52.03,0.0111,0.0302,15.997712189903844,3.874533727466049,8.387493032699512,1560.0
WAD,Oosterom 1B,0.0,April,2020.0,53.3571,5.25458,-3.46,0.16,0.53,100.0,0.0,80.0,0.211516,22.273914,4.579348,151.0,37.118986,0.0,0.0,9.61666414423077,8.448769036765798,12.362909465454544,111.0
WAD,Oosterom 1B,1.0,Mei,2020.0,53.3571,5.25458,-3.46,0.16,0.53,90.0,34.0,40.0,0.303106,28.764745,5.301905,130.872701,38.85,0.0213,0.0509,11.573433072115384,9.211915647092855,14.91716635756579,229.0
WAD,Oosterom 1B,2.0,Juni,2020.0,53.3571,5.25458,-3.46,0.16,0.53,94.28571429,28.0,69.5,0.537732,37.370004,6.395909,109.00541,43.049242,0.0391,0.15,14.199975663461538,5.10540598358209,12.977299459872611,559.0
WAD,Oosterom 1B,3.0,Juli,2020.0,53.3571,5.25458,-3.46,0.16,0.53,81.42857143,29.0,62.0,0.6530873333333332,36.685986,8.475439,82.850199,46.38,0.0717,0.1149,17.12913529807692,6.353751333333332,13.613205867741934,831.0
WAD,Oosterom 1B,4.0,Augustus,2020.0,53.3571,5.25458,-3.46,0.16,0.53,70.0,34.0,100.0,0.8092410000000001,38.66419,10.984694,64.347025,49.811633,0.0738,0.1009,19.17851470192308,7.728491830943042,12.196753625,861.0
WAD,Oosterom 1B,5.0,September,2020.0,53.3571,5.25458,-3.46,0.16,0.53,84.28571429,42.0,75.0,0.909872,37.529485,13.077627,54.288933,53.464068,0.0498,0.087,17.993663615384612,5.345610643243243,10.795466528853757,627.0
WAD,Oosterom 1B,6.0,Oktober,2020.0,53.3571,5.25458,-3.46,0.16,0.53,70.0,20.0,63.0,1.011766,32.662083,13.495124028571428,56.886383,54.35251124285714,0.0209,0.0444,15.714104701923077,3.815193483361508,9.31451913255814,1476.0
WAD,Oosterom 1B,0.0,April,2021.0,53.3571,5.25458,-3.46,0.16,0.53,100.0,0.0,80.0,0.19,24.48941,4.2353,162.899255,36.5047,0.0,0.0,8.170375659615384,6.47766972755102,10.83214111505922,350.0
WAD,Oosterom 1B,1.0,Mei,2021.0,53.3571,5.25458,-3.46,0.16,0.53,91.42857143,28.0,40.0,0.243803,25.186958,5.223438,132.788391,39.445625,0.0353,0.105,9.121952504807693,6.049302713708425,11.41141962906918,1564.0
WAD,Oosterom 1B,2.0,Juni,2021.0,53.3571,5.25458,-3.46,0.16,0.53,77.14285714,29.0,69.5,0.393911,24.162293,6.421852,108.576217,41.91963,0.0413,0.0853,13.352634903846155,6.973876210188679,10.9070597563253,1220.0
WAD,Oosterom 1B,3.0,Juli,2021.0,53.3571,5.25458,-3.46,0.16,0.53,81.42857143,35.0,62.0,0.6530873333333332,33.818146,8.817544,79.715839,46.895439,0.0684,0.1422,17.68335507692308,6.937759899731012,10.516334582142855,1184.0
WAD,Oosterom 1B,4.0,Augustus,2021.0,53.3571,5.25458,-3.46,0.16,0.53,82.85714286,36.0,100.0,0.8092410000000001,36.516053,10.890345,64.890279,49.583966,0.0576,0.0747,18.671062447115386,8.44543866019737,12.01035523355526,1087.0
WAD,Oosterom 1B,5.0,September,2021.0,53.3571,5.25458,-3.46,0.16,0.53,85.71428571,26.0,75.0,0.909872,37.39275,12.432,57.03491,52.395333,0.0593,0.1081,17.9014999375,7.794521645039371,11.698774915555555,265.0
