Plot Location,Monitoring Period,Year,Depth (m),Average Flow Speed (mps),Maximum Flow Speed (mps),Number of Days,Living Mussel Count,Growth (g per day),Water Temperature (C),Chlorophyll,Turbidity (FTU),Precipitation,Living Mussel Count_lag,Ash Free Dry Weight (g)_lag,Individual Weight (g)_lag,Water Temperature (C)_lag,Chlorophyll_lag,Turbidity (FTU)_lag,Precipitation_lag
Oosterom 20C,3,4,-2.27,0.2,0.41,36.0,79.0,0.0413,18.681033060185182,8.07293229281746,13.869018268222222,1087.0,69.0,0.4737533333333333,7.898679,17.76176921296296,10.382419294117648,14.499871790106008,1184.0
Oosterom 20C,4,4,-2.27,0.2,0.41,26.0,63.0,0.0918,17.89839389814815,7.881667614105793,10.944538236744185,265.0,79.0,0.500317,9.384833,18.681033060185182,8.07293229281746,13.869018268222222,1087.0
Oosterom 20C,5,4,-2.27,0.2,0.41,29.0,49.5,0.0607,15.879842916666666,4.781714366942641,8.471776165358378,1133.0,63.0,0.5032713333333333,11.771321,17.89839389814815,7.881667614105793,10.944538236744185,265.0
Scheurrak 47,0,0,-2.05,0.11,0.31,34.0,44.0,0.0005,10.308140656542058,11.059664544519626,14.503654641065694,120.0,80.0,0.100018,2.38,10.80453175233645,5.765601834920636,10.995363095238096,204.0
Scheurrak 47,1,0,-2.05,0.11,0.31,32.0,63.0,0.0383,15.731172913551404,8.580785646472151,10.463051802943705,844.0,44.0,0.114894,2.397727,10.308140656542058,11.059664544519626,14.503654641065694,120.0
Scheurrak 47,2,0,-2.05,0.11,0.31,24.0,72.0,0.0189,18.50835150467289,10.428149663944096,7.592249402481511,1003.0,63.0,0.248024,3.62381,15.731172913551404,8.580785646472151,10.463051802943705,844.0
Scheurrak 47,3,0,-2.05,0.11,0.31,29.0,66.0,0.0247,19.320905766355136,6.962401601330996,9.499971366179338,1071.0,72.0,0.31031,4.078472,18.50835150467289,10.428149663944096,7.592249402481511,1003.0
Scheurrak 47,4,0,-2.05,0.11,0.31,42.0,92.0,0.0326,18.51216934579439,6.293024675447929,8.471874562949932,1490.0,66.0,0.40261,4.793788,19.320905766355136,6.962401601330996,9.499971366179338,1071.0
Scheurrak 47,5,0,-2.05,0.11,0.31,34.0,75.0,0.0277,14.657275464953273,8.838195792552646,10.028300379979768,690.0,92.0,0.434803,6.163043,18.51216934579439,6.293024675447929,8.471874562949932,1490.0
Scheurrak 47,0,1,-2.05,0.11,0.31,29.0,66.0,0.0325,10.843235775700936,16.897087623914967,15.729318653852966,213.0,80.0,0.219611,4.11,7.433895579439254,16.897087623914967,15.729318653852966,844.0
Scheurrak 47,1,1,-2.05,0.11,0.31,27.0,71.0,0.0457,14.818261584112149,15.447119,17.22918360909091,309.0,66.0,0.293359,5.05303,10.843235775700936,16.897087623914967,15.729318653852966,213.0
Scheurrak 47,2,1,-2.05,0.11,0.31,37.0,51.0,0.0298,18.58619640186916,8.277774225773555,9.628648993015522,91.0,71.0,0.485476,6.286197,14.818261584112149,15.447119,17.22918360909091,309.0
Scheurrak 47,3,1,-2.05,0.11,0.31,36.0,59.0,0.0091,21.05313592056075,9.097709397204689,7.531394118474265,1039.0,51.0,0.805292,7.390196,18.58619640186916,8.277774225773555,9.628648993015522,91.0
Scheurrak 47,4,1,-2.05,0.11,0.31,35.0,48.0,0.0263,17.386252383177567,7.47418690448735,7.570224446673937,441.0,59.0,0.599617,7.718475,21.05313592056075,9.097709397204689,7.531394118474265,1039.0
Scheurrak 47,0,2,-2.05,0.11,0.31,28.0,55.0,0.0359,10.950855147196265,12.598941455668184,15.506388594877675,239.0,80.0,0.1802862499999999,2.74,8.320999836448598,4.646771157434555,8.963431345549738,174.0
Scheurrak 47,1,2,-2.05,0.11,0.31,38.0,67.0,0.024,13.944284707943924,9.19941632643216,14.050909703703704,1071.0,55.0,0.158249,3.746538,10.950855147196265,12.598941455668184,15.506388594877675,239.0
Scheurrak 47,2,2,-2.05,0.11,0.31,23.0,61.5,0.0326,17.855476691588784,9.838405546464337,13.39247415697293,359.0,67.0,0.26407,4.66,13.944284707943924,9.19941632643216,14.050909703703704,1071.0
Scheurrak 47,3,2,-2.05,0.11,0.31,29.0,62.5,0.0245,20.325625644859816,7.837744579493671,8.597653696202533,1040.0,61.5,0.322993,5.41,17.855476691588784,9.838405546464337,13.39247415697293,359.0
Scheurrak 47,0,3,-2.05,0.11,0.31,34.0,55.0,0.0076,11.983476247663551,10.727871804085366,15.866531152933677,229.0,80.0,0.211516,4.579348,10.132859518691587,12.720291430285153,20.79002839521385,111.0
Scheurrak 47,1,3,-2.05,0.11,0.31,28.0,67.0,0.0323,15.311300502336447,7.650249277499999,12.607301015384612,559.0,55.0,0.267914,4.8362449142857145,11.983476247663551,10.727871804085366,15.866531152933677,229.0
Scheurrak 47,2,3,-2.05,0.11,0.31,34.0,61.5,0.0509,17.958458420560746,6.955861618930723,10.033300932999474,831.0,67.0,0.552803,5.739552,15.311300502336447,7.650249277499999,12.607301015384612,559.0
Scheurrak 47,3,3,-2.05,0.11,0.31,29.0,62.5,0.0609,19.71207485046729,7.728805084487513,11.622002537062636,861.0,61.5,0.4795316666666666,7.471489,17.958458420560746,6.955861618930723,10.033300932999474,831.0
Scheurrak 47,4,3,-2.05,0.11,0.31,42.0,70.0,0.006,18.11725274766356,6.220319621428572,10.210106427925531,627.0,62.5,0.4658406666666666,9.238197,19.71207485046729,7.728805084487513,11.622002537062636,861.0
Scheurrak 47,5,3,-2.05,0.11,0.31,20.0,75.0,0.0134,15.733991350467292,7.564204689999999,12.376559535000002,1476.0,70.0,0.5162985,9.491632955918366,18.11725274766356,6.220319621428572,10.210106427925531,627.0
Scheurrak 47,0,4,-2.05,0.11,0.31,30.0,55.0,0.0373,9.795855771028036,7.957801009611788,12.19475481040253,1564.0,80.0,0.19,4.2353,8.602177616822429,4.316332669141324,6.924802657871199,350.0
Scheurrak 47,1,4,-2.05,0.11,0.31,41.0,67.0,0.0298,15.90848546728972,8.12186070579483,10.266141151071428,1220.0,55.0,0.2086039999999999,5.354545,9.795855771028036,7.957801009611788,12.19475481040253,1564.0
Scheurrak 47,2,4,-2.05,0.11,0.31,21.0,61.5,0.0793,18.95888994392524,10.094845305859394,13.711319644309626,1184.0,67.0,0.38759325,6.57566,15.90848546728972,8.12186070579483,10.266141151071428,1220.0
Scheurrak 47,3,4,-2.05,0.11,0.31,36.0,62.5,0.0383,18.962150210280377,8.908152091801716,11.996613668541467,1087.0,61.5,0.4795316666666666,8.241698,18.95888994392524,10.094845305859394,13.711319644309626,1184.0
Scheurrak 47,4,4,-2.05,0.11,0.31,26.0,70.0,0.0532,17.874253009345793,11.186346193274854,11.467513508751336,265.0,62.5,0.4658406666666666,9.619091,18.962150210280377,8.908152091801716,11.996613668541467,1087.0
Scheurrak 47,5,4,-2.05,0.11,0.31,28.0,75.0,0.0123,15.970551658878506,5.285478884870987,6.188147939117739,1133.0,70.0,0.5162985,11.00193,17.874253009345793,11.186346193274854,11.467513508751336,265.0
Slenk 14A,0,0,-1.18,0.14,0.32,34.0,34.0,0.0035,10.084257521428572,15.75439051221813,20.00394577416101,120.0,80.0,0.100018,2.38,10.502571980952382,12.411284478194816,17.18977279878844,204.0
Slenk 14A,1,0,-1.18,0.14,0.32,32.0,90.0,0.0199,15.5091715,16.133335744829225,22.59382492488979,844.0,34.0,0.140175,2.5,10.084257521428572,15.75439051221813,20.00394577416101,120.0
Slenk 14A,2,0,-1.18,0.14,0.32,24.0,70.0,0.0093,18.321286709523807,11.324503225586737,12.326066355108768,1003.0,90.0,0.174688,3.136667,15.5091715,16.133335744829225,22.59382492488979,844.0
Slenk 14A,3,0,-1.18,0.14,0.32,29.0,40.0,0.0265,19.141867047619048,15.850081672804055,20.96003860589255,1071.0,70.0,0.239021,3.360429,18.321286709523807,11.324503225586737,12.326066355108768,1003.0
Slenk 14A,4,0,-1.18,0.14,0.32,42.0,76.0,0.0033,18.391224409523808,12.685312308058457,15.412439098057074,1490.0,40.0,0.211292,4.1285,19.141867047619048,15.850081672804055,20.96003860589255,1071.0
Slenk 14A,5,0,-1.18,0.14,0.32,35.0,25.0,0.0299,14.710200233333332,13.295250495238976,11.40332181875,690.0,76.0,0.210006,4.265789,18.391224409523808,12.685312308058457,15.412439098057074,1490.0
Slenk 14A,0,1,-1.18,0.14,0.32,29.0,34.0,0.0207,10.482828285714287,18.615664980905866,21.362666778248848,213.0,80.0,0.219611,4.11,7.371703720952381,18.615664980905866,21.362666778248848,844.0
Slenk 14A,1,1,-1.18,0.14,0.32,27.0,72.0,0.0359,14.688372561904762,11.6368091,17.971731112321233,309.0,34.0,0.2744,4.71,10.482828285714287,18.615664980905866,21.362666778248848,213.0
Slenk 14A,2,1,-1.18,0.14,0.32,37.0,52.0,0.0119,18.48229584761905,10.416638119607844,14.146786,91.0,72.0,0.235414,5.678333,14.688372561904762,11.6368091,17.971731112321233,309.0
Slenk 14A,3,1,-1.18,0.14,0.32,42.0,40.0,0.04,20.66869066666667,15.26648405568854,19.71638587114381,1039.0,52.0,0.425273,6.119615,18.48229584761905,10.416638119607844,14.146786,91.0
Slenk 14A,4,1,-1.18,0.14,0.32,29.0,60.0,0.042,17.28625616190476,17.437383900482125,16.363700370645084,441.0,40.0,0.769773,7.800577,20.66869066666667,15.26648405568854,19.71638587114381,1039.0
Slenk 14A,5,1,-1.18,0.14,0.32,20.0,37.0,0.1174,14.197348847619049,16.393232429564296,17.518783621819765,374.0,60.0,0.645683,9.02,17.28625616190476,17.437383900482125,16.363700370645084,441.0
Slenk 14A,0,2,-1.18,0.14,0.32,28.0,34.0,0.0409,10.598414483333332,16.870433233711047,24.61136252027038,239.0,80.0,0.1802862499999999,2.74,8.511829828571429,8.713419100079541,10.25580089620872,174.0
Slenk 14A,1,2,-1.18,0.14,0.32,35.0,81.0,0.0182,13.629285038095237,18.081699239773005,22.62100881477492,1071.0,34.0,0.164906,3.88443,10.598414483333332,16.870433233711047,24.61136252027038,239.0
Slenk 14A,2,2,-1.18,0.14,0.32,27.0,61.0,0.0304,17.670210828571427,13.590996714285712,20.8397755,359.0,81.0,0.278406,4.52,13.629285038095237,18.081699239773005,22.62100881477492,1071.0
Slenk 14A,3,2,-1.18,0.14,0.32,28.0,40.0,0.0429,20.11998122380952,15.685001256055363,18.66701933333333,1040.0,61.0,0.324131,5.34,17.670210828571427,13.590996714285712,20.8397755,359.0
Slenk 14A,4,2,-1.18,0.14,0.32,27.0,68.0,0.0296,19.211173361904763,19.24109265782568,21.91441492287234,1352.0,40.0,0.403961,6.539855,20.11998122380952,15.685001256055363,18.66701933333333,1040.0
Slenk 14A,0,3,-1.18,0.14,0.32,34.0,34.0,0.0124,11.942114033333334,16.695953070336394,24.96033285222222,229.0,80.0,0.211516,4.579348,10.18031511904762,17.230563714988815,24.96033285222222,111.0
Slenk 14A,1,3,-1.18,0.14,0.32,28.0,81.0,0.0253,14.867851845238096,17.119215497206703,26.23173540059347,559.0,34.0,0.269895,5.0,11.942114033333334,16.695953070336394,24.96033285222222,229.0
Slenk 14A,2,3,-1.18,0.14,0.32,29.0,61.0,0.0384,17.23784797142857,12.708884313602017,21.745166111111107,831.0,81.0,0.337002,5.709153,14.867851845238096,17.119215497206703,26.23173540059347,559.0
Slenk 14A,3,3,-1.18,0.14,0.32,34.0,40.0,0.0271,19.51870447142857,15.575895123364488,24.72244393636364,861.0,61.0,0.329475,6.822424,17.23784797142857,12.708884313602017,21.745166111111107,831.0
Slenk 14A,4,3,-1.18,0.14,0.32,42.0,68.0,0.0321,18.08645757142857,15.57221276285714,19.756518706730063,627.0,40.0,0.4616753333333334,7.745208,19.51870447142857,15.575895123364488,24.72244393636364,861.0
Slenk 14A,5,3,-1.18,0.14,0.32,20.0,31.0,0.0107,15.55242581904762,12.252372,9.69098630923077,1476.0,68.0,0.423668,9.093659,18.08645757142857,15.57221276285714,19.756518706730063,627.0
Slenk 14A,0,4,-1.18,0.14,0.32,28.0,34.0,0.0389,9.805000735714284,16.04671024805697,24.267150897961933,1564.0,80.0,0.19,4.2353,8.406895866666666,18.82294310250856,24.77072593544018,350.0
Slenk 14A,1,4,-1.18,0.14,0.32,29.0,81.0,0.0111,13.678267247619043,13.807988949583336,19.293396623524067,1220.0,34.0,0.2123439999999999,5.32381,9.805000735714284,16.04671024805697,24.267150897961933,1564.0
Slenk 14A,2,4,-1.18,0.14,0.32,35.0,61.0,0.0341,18.536009361904764,18.26142103244005,25.58395671594349,1184.0,81.0,0.2563775,5.645455,13.678267247619043,13.807988949583336,19.293396623524067,1220.0
Slenk 14A,3,4,-1.18,0.14,0.32,36.0,40.0,0.0264,18.96718597619048,16.423646273020257,21.30093947773279,1087.0,61.0,0.329475,6.839455,18.536009361904764,18.26142103244005,25.58395671594349,1184.0
Slenk 14A,4,4,-1.18,0.14,0.32,26.0,68.0,0.0219,17.86787726190476,16.972736875,19.333816219674187,265.0,40.0,0.4616753333333334,7.79,18.96718597619048,16.423646273020257,21.30093947773279,1087.0
Texel 7,0,0,-2.99,0.13,0.42,34.0,55.0,0.0001,9.882369324766357,11.593954038263888,13.33031339544606,120.0,80.0,0.100018,2.38,10.174851953271029,15.57150556205962,23.47382338590786,204.0
Texel 7,1,0,-2.99,0.13,0.42,32.0,55.0,0.0469,15.737112721962616,4.771692614901066,4.858601498653749,844.0,55.0,0.13282,2.383636,9.882369324766357,11.593954038263888,13.33031339544606,120.0
Texel 7,2,0,-2.99,0.13,0.42,24.0,69.0,0.0578,18.29668674766355,8.737688808611558,7.966182722988586,1003.0,55.0,0.305223,3.885455,15.737112721962616,4.771692614901066,4.858601498653749,844.0
Texel 7,3,0,-2.99,0.13,0.42,29.0,63.0,0.0399,19.32631785981308,7.012831851111109,6.661296225287358,1071.0,69.0,0.469917,5.273478,18.29668674766355,8.737688808611558,7.966182722988586,1003.0
Texel 7,4,0,-2.99,0.13,0.42,42.0,77.0,0.0156,18.626472266355137,4.196038552403573,5.150652012327521,1490.0,63.0,0.6952,6.431111,19.32631785981308,7.012831851111109,6.661296225287358,1071.0
Texel 7,5,0,-2.99,0.13,0.42,34.0,59.0,0.0693,14.986341810747664,7.496996038261239,5.008949513771937,690.0,77.0,0.612997,7.085714,18.626472266355137,4.196038552403573,5.150652012327521,1490.0
Texel 7,0,1,-2.99,0.13,0.42,29.0,75.0,0.0296,10.38198080373832,13.593241885666666,11.050005357262105,213.0,80.0,0.219611,4.11,7.518747286915889,13.593241885666666,11.050005357262105,844.0
Texel 7,1,1,-2.99,0.13,0.42,27.0,67.0,0.0649,14.892671985981307,9.931977496532843,10.771715466,309.0,75.0,0.308647,4.969333,10.38198080373832,13.593241885666666,11.050005357262105,213.0
Texel 7,2,1,-2.99,0.13,0.42,37.0,61.0,0.0223,18.08573955140187,4.284811823333333,9.161878734013603,91.0,67.0,0.534755,6.721045,14.892671985981307,9.931977496532843,10.771715466,309.0
Texel 7,3,1,-2.99,0.13,0.42,36.0,55.0,0.0078,20.86131813084112,5.415427765171756,5.393340374025974,1039.0,61.0,0.589254,7.547869,18.08573955140187,4.284811823333333,9.161878734013603,91.0
Texel 7,4,1,-2.99,0.13,0.42,35.0,59.0,0.0263,17.836150224299065,5.91891689819788,4.484012764808362,441.0,55.0,0.538955,7.828681914285714,20.86131813084112,5.415427765171756,5.393340374025974,1039.0
Texel 7,5,1,-2.99,0.13,0.42,20.0,59.0,0.0027,14.619579936915889,3.073821299072601,4.664560493587522,374.0,59.0,0.572437,8.75,17.836150224299065,5.91891689819788,4.484012764808362,441.0
Texel 7,0,2,-2.99,0.13,0.42,28.0,65.0,0.0321,10.765555665887849,11.6270943824063,11.096198586565098,239.0,80.0,0.1802862499999999,2.74,8.574460331775699,4.3518228,11.888962341935482,174.0
Texel 7,1,2,-2.99,0.13,0.42,38.0,61.0,0.0274,13.834584422897198,8.428315499225093,8.334594389898989,1071.0,65.0,0.166747,3.63859,10.765555665887849,11.6270943824063,11.096198586565098,239.0
Texel 7,2,2,-2.99,0.13,0.42,23.0,65.0,0.0687,17.941727308411213,6.001055334661911,4.694942427712986,359.0,61.0,0.251208,4.68,13.834584422897198,8.428315499225093,8.334594389898989,1071.0
Texel 7,3,2,-2.99,0.13,0.42,29.0,59.0,0.0018,20.1435418317757,2.9356069666782605,4.01181475064935,1040.0,65.0,0.314432,6.26,17.941727308411213,6.001055334661911,4.694942427712986,359.0
Texel 7,4,2,-2.99,0.13,0.42,20.0,68.0,0.0675,19.14461123364486,3.22916849416458,5.758299018106282,1352.0,59.0,0.310056,6.311754,20.1435418317757,2.9356069666782605,4.01181475064935,1040.0
Texel 7,0,3,-2.99,0.13,0.42,34.0,65.0,0.0,11.866476429906545,8.090027774569894,7.685654111993243,229.0,80.0,0.211516,4.579348,10.246895728971964,8.090027774569894,7.685654111993243,111.0
Texel 7,1,3,-2.99,0.13,0.42,28.0,61.0,0.0528,14.856803843457945,3.491058203806907,4.952521801627487,559.0,65.0,0.237567,4.57971,11.866476429906545,8.090027774569894,7.685654111993243,229.0
Texel 7,2,3,-2.99,0.13,0.42,34.0,65.0,0.0417,17.578248280373835,4.751526579892353,6.996961679294516,831.0,61.0,0.372423,6.058,14.856803843457945,3.491058203806907,4.952521801627487,559.0
Texel 7,3,3,-2.99,0.13,0.42,29.0,59.0,0.0228,19.38001827102804,4.937828445582898,9.726919806352065,861.0,65.0,0.4578676666666666,7.477213,17.578248280373835,4.751526579892353,6.996961679294516,831.0
Texel 7,4,3,-2.99,0.13,0.42,42.0,68.0,0.0055,18.003680588785045,5.403836056082191,8.035135194004797,627.0,59.0,0.5147369999999999,8.138033,19.38001827102804,4.937828445582898,9.726919806352065,861.0
Texel 7,5,3,-2.99,0.13,0.42,20.0,59.0,0.0477,15.90863542990654,7.392030218421052,12.212639799999998,1476.0,68.0,0.5927169999999999,8.368698528571429,18.003680588785045,5.403836056082191,8.035135194004797,627.0
Texel 7,0,4,-2.99,0.13,0.42,30.0,65.0,0.0356,9.457972427570096,6.073243179263766,4.77835342617978,1564.0,80.0,0.19,4.2353,8.222251454205606,5.135048137717908,6.302569571855346,350.0
Texel 7,1,4,-2.99,0.13,0.42,41.0,61.0,0.0441,15.3639996682243,5.653778566343434,7.518569000732793,1220.0,65.0,0.21144525,5.302941,9.457972427570096,6.073243179263766,4.77835342617978,1564.0
Texel 7,2,4,-2.99,0.13,0.42,21.0,65.0,0.0578,18.570271392523363,5.004075812590673,7.840609285021978,1184.0,61.0,0.36590225,7.1105,15.3639996682243,5.653778566343434,7.518569000732793,1220.0
Texel 7,3,4,-2.99,0.13,0.42,36.0,59.0,0.0088,18.899579710280378,7.773012824242423,7.895786336,1087.0,65.0,0.4578676666666666,8.324074,18.570271392523363,5.004075812590673,7.840609285021978,1184.0
Texel 7,4,4,-2.99,0.13,0.42,26.0,68.0,0.0124,17.96074237850467,5.408998244859814,7.457007441121496,265.0,59.0,0.5147369999999999,8.641404011801242,18.899579710280378,7.773012824242423,7.895786336,1087.0
Texel 7,5,4,-2.99,0.13,0.42,28.0,59.0,0.0364,16.02899978037383,2.9617294782544024,3.696575509248442,1133.0,68.0,0.5927169999999999,8.963574297684117,17.96074237850467,5.408998244859814,7.457007441121496,265.0
Vlieter 94,0,0,-5.49,0.06,0.31,34.0,44.0,0.0033,10.299999935714286,14.51037757323787,16.37634400358092,120.0,80.0,0.100018,2.38,10.747904547619047,9.610641641546245,16.740980793352602,204.0
Vlieter 94,1,0,-5.49,0.06,0.31,32.0,50.0,0.0489,15.78329506190476,10.495485930733516,11.018732657303753,844.0,44.0,0.132801,2.490909,10.299999935714286,14.51037757323787,16.37634400358092,120.0
Vlieter 94,2,0,-5.49,0.06,0.31,24.0,66.0,0.0367,18.608170923809524,10.280026120283198,8.770497337403084,1003.0,50.0,0.268415,4.056,15.78329506190476,10.495485930733516,11.018732657303753,844.0
Vlieter 94,3,0,-5.49,0.06,0.31,29.0,45.0,0.0158,19.3369418,9.798722451260256,8.74347071908397,1071.0,66.0,0.362983,4.937576,18.608170923809524,10.280026120283198,8.770497337403084,1003.0
Vlieter 94,4,0,-5.49,0.06,0.31,42.0,55.0,0.0123,18.548533266666663,7.33207267919461,9.273829769514563,1490.0,45.0,0.378193,5.395556,19.3369418,9.798722451260256,8.74347071908397,1071.0
Vlieter 94,0,1,-5.49,0.06,0.31,29.0,75.0,0.0432,10.782057242857142,11.678304173571428,11.583430545357142,213.0,80.0,0.219611,4.11,7.470409473333333,11.678304173571428,11.583430545357142,844.0
Vlieter 94,1,1,-5.49,0.06,0.31,27.0,71.0,0.0349,14.9149723,10.743706256569707,15.387291358666667,309.0,75.0,0.351337,5.362667,10.782057242857142,11.678304173571428,11.583430545357142,213.0
Vlieter 94,2,1,-5.49,0.06,0.31,37.0,72.0,0.0276,18.45739175238096,9.7446805352,11.742713335782748,91.0,71.0,0.344187,6.305352,14.9149723,10.743706256569707,15.387291358666667,309.0
Vlieter 94,3,1,-5.49,0.06,0.31,36.0,69.0,0.0196,21.03783812380953,11.534110225380712,10.067537840776698,1039.0,72.0,0.428589,7.325417,18.45739175238096,9.7446805352,11.742713335782748,91.0
Vlieter 94,0,2,-5.49,0.06,0.31,28.0,59.5,0.0401,10.983610266666666,12.136016209223332,13.535886828686444,239.0,80.0,0.1802862499999999,2.74,8.298257738095238,3.796610846056338,10.164120175342465,174.0
Vlieter 94,1,2,-5.49,0.06,0.31,38.0,60.5,0.0215,13.989533257142856,9.194707409550048,12.907235348419151,1071.0,59.5,0.17363,3.864051,10.983610266666666,12.136016209223332,13.535886828686444,239.0
Vlieter 94,2,2,-5.49,0.06,0.31,23.0,69.0,0.0335,18.15739198095238,10.37162579343839,10.76591611091164,359.0,60.5,0.250031,4.68,13.989533257142856,9.194707409550048,12.907235348419151,1071.0
Vlieter 94,3,2,-5.49,0.06,0.31,29.0,57.0,0.0223,20.35585716190476,8.843042507846715,9.636650174725276,1040.0,69.0,0.269572,5.45,18.15739198095238,10.37162579343839,10.76591611091164,359.0
Vlieter 94,4,2,-5.49,0.06,0.31,20.0,55.0,0.0155,19.064215038095234,8.521774113143817,11.827977012234207,1352.0,57.0,0.346518,6.097727,20.35585716190476,8.843042507846715,9.636650174725276,1040.0
Vlieter 94,5,2,-5.49,0.06,0.31,56.0,20.0,0.0061,15.682667252380952,7.824276175488456,8.948173809147425,1560.0,55.0,0.320386,6.407463,19.064215038095234,8.521774113143817,11.827977012234207,1352.0
Vlieter 94,0,3,-5.49,0.06,0.31,34.0,59.5,0.0037,11.988971604761904,10.92350790254902,14.017650977706325,229.0,80.0,0.211516,4.579348,10.265296395238096,12.814432789972145,17.274901245986783,111.0
Vlieter 94,1,3,-5.49,0.06,0.31,28.0,60.5,0.0361,15.430039557142855,9.052839730602958,10.9694524,559.0,59.5,0.218978,4.70569,11.988971604761904,10.92350790254902,14.017650977706325,229.0
Vlieter 94,0,4,-5.49,0.06,0.31,30.0,59.5,0.0354,9.748237607142856,8.613723247123655,10.21846076299455,1564.0,80.0,0.19,4.2353,8.650390733333333,5.57074009583483,8.402708728456014,350.0
Vlieter 94,1,4,-5.49,0.06,0.31,42.0,60.5,0.0496,15.880542521428572,8.627088989292034,9.85640251909091,1220.0,59.5,0.2191865,5.298361,9.748237607142856,8.613723247123655,10.21846076299455,1564.0
Vlieter 94,2,4,-5.49,0.06,0.31,20.0,69.0,0.0407,19.11051383809524,7.96790023353128,9.207598396311306,1184.0,60.5,0.2950475,7.381579,15.880542521428572,8.627088989292034,9.85640251909091,1220.0
Vlieter 94,3,4,-5.49,0.06,0.31,36.0,57.0,0.0164,19.035224785714284,8.903185080019119,12.412176645896803,1087.0,69.0,0.3537146666666666,8.195745,19.11051383809524,7.96790023353128,9.207598396311306,1184.0
Vlieter 94,4,4,-5.49,0.06,0.31,26.0,55.0,0.0511,17.96005171428571,10.1570517458125,11.04795746898067,265.0,57.0,0.4406099999999999,8.787843,19.035224785714284,8.903185080019119,12.412176645896803,1087.0
Vlieter 94,5,4,-5.49,0.06,0.31,28.0,58.285714288,0.0124,15.932220480952385,9.9443669405498,10.62676549924155,1133.0,55.0,0.320386,10.116829,17.96005171428571,10.1570517458125,11.04795746898067,265.0
