Date,System,Plot Location,Monitoring Period,Location ID,Color ID,Month,Year,Latitude,Longitude,Depth (m),Average Flow Speed (mps),Maximum Flow Speed (mps),Survival Percentage (%),Number of Days,Living Mussel Count,Ash Free Dry Weight (g),Cooked Flesh Weight (g),Individual Weight (g),Mussel Size Measure,Shell Length (mm),Growth (g per day),Growth (mm per day),Median SST (C),Mode SST (C),Median Chlorophyll (mg per m3),Mode Chlorophyll (mg per m3),Median Turbidity (NTU),Mode Turbidity (NTU),Precipitation
2019-08-23,OS,OSWD 185,4.0,4,yellowgreen,Augustus,2019.0,51.55148,3.94803,-2.26,0.2,0.61,11.25,37.0,59.0,0.546267,28.600047,9.43,74.665731,46.17,0.0576,0.113,20.192127728571432,20.438380842857143,2.829159290745614,1.450203993636364,2.036787515,2.031471473924779,1026.0
2019-09-23,OS,OSWD 185,5.0,4,yellowgreen,September,2019.0,51.55148,3.94803,-2.26,0.2,0.61,21.25,31.0,94.0,0.864424,28.002766,13.61,52.218247,53.290588,0.1348,0.2297,18.399822521428568,17.62155237142857,2.657716213557312,2.058228436363096,3.0259543120813186,3.1558829289344263,1606.0
2019-10-20,OS,OSWD 185,6.0,4,yellowgreen,Oktober,2019.0,51.55148,3.94803,-2.26,0.2,0.61,10.0,27.0,73.0,0.562362,20.959596,14.099753242857142,59.616203,54.353625185714286,0.0181,0.0394,15.21754237142857,15.377275494047622,3.25332396089527,2.754174611185567,2.513227561213683,1.558048617253788,2062.0
2020-04-15,OS,OSWD 185,0.0,4,yellowgreen,April,2020.0,51.55148,3.94803,-2.26,0.2,0.61,100.0,0.0,80.0,0.211516,22.273914,4.579348,151.0,37.118986,0.0,0.0,10.393344035714286,10.393344035714286,3.052606413881119,3.052606413881119,3.9206459265734255,3.9206459265734255,310.0
2020-05-12,OS,OSWD 185,1.0,4,yellowgreen,Mei,2020.0,51.55148,3.94803,-2.26,0.2,0.61,95.71428571,27.0,68.0,0.286509,27.046453,4.938805157142857,154.041424,38.1,0.0133,0.0363,12.779149696428572,13.003425894642856,5.024262827943924,5.826716675641025,3.729054056,3.724830216041666,148.0
2020-06-18,OS,OSWD 185,2.0,4,yellowgreen,Juni,2020.0,51.55148,3.94803,-2.26,0.2,0.61,91.42857143,37.0,65.5,0.621753,37.37223,6.909375,101.10285,43.332031,0.0533,0.1414,16.260615242857142,16.25200904489796,2.612340430084995,1.141664460626923,3.6397197789842455,2.51989695149972,2828.0
2020-07-15,OS,OSWD 185,3.0,4,yellowgreen,Juli,2020.0,51.55148,3.94803,-2.26,0.2,0.61,92.85714286,27.0,70.0,0.5269716666666667,38.839907,7.293846,95.905368,44.073861214285714,0.0142,0.0275,18.95325754285714,18.852767032142857,3.6021811243856314,4.041236838441358,3.481656272601385,3.5667238184343435,1466.0
2020-09-02,OS,OSWD 185,4.0,4,yellowgreen,Augustus,2020.0,51.55148,3.94803,-2.26,0.2,0.61,91.42857143,49.0,59.0,0.6269506666666667,39.757075,9.9825,70.635297,48.15,0.0549,0.0832,20.17096934285714,19.08739069285714,2.178433442344322,1.398944708636364,4.085991187499329,4.582781054375,1240.0
2020-10-17,OS,OSWD 185,5.0,4,yellowgreen,September,2020.0,51.55148,3.94803,-2.26,0.2,0.61,82.86,45.0,94.0,0.8014125,34.953814,12.356207,57.37585,51.75,0.0527,0.08,18.439883328571423,18.31581452857143,3.3376378647142864,3.505598462925,3.042765028884836,2.5752885618750003,2224.0
2020-11-10,OS,OSWD 185,6.0,4,yellowgreen,Oktober,2020.0,51.55148,3.94803,-2.26,0.2,0.61,77.14285714,24.0,73.0,0.7054886666666667,32.323403,12.712744259387756,64.528698,52.506456803061226,0.0149,0.0315,12.81707204285714,13.193023088690476,2.86355884270115,1.3140641771385988,4.032671839247312,3.2790274442307696,2282.0
2021-04-19,OS,OSWD 185,0.0,4,yellowgreen,April,2021.0,51.55148,3.94803,-2.26,0.2,0.61,100.0,0.0,80.0,0.19,24.48941,4.2353,162.899255,36.5047,0.0,0.0,8.265341542857142,8.265341542857142,2.646780871083986,2.646780871083986,3.790256398473475,3.790256398473475,888.0
2021-05-28,OS,OSWD 185,1.0,4,yellowgreen,Mei,2021.0,51.55148,3.94803,-2.26,0.2,0.61,95.71428571,39.0,68.0,0.2301373333333333,30.206851,5.454925,127.293445,39.492836,0.0313,0.0766,10.21881535714286,9.757348595918366,2.9353598022876954,1.3068124292074388,2.625576915384616,2.826626515065789,1450.0
2021-06-15,OS,OSWD 185,2.0,4,yellowgreen,Juni,2021.0,51.55148,3.94803,-2.26,0.2,0.61,88.57142857,18.0,65.5,0.4195065,35.23225,7.069677,98.867959,43.272903,0.0897,0.21,16.282927375,18.009769644642855,3.683165395974648,5.561108576333746,3.3282044875,2.957592608748917,1994.0
2021-07-27,OS,OSWD 185,3.0,4,yellowgreen,Juli,2021.0,51.55148,3.94803,-2.26,0.2,0.61,80.0,42.0,70.0,0.5269716666666667,36.566315,9.259107,76.0085,47.350357,0.0521,0.0971,18.7416798,18.78253599285713,2.0285759876917293,1.4180292947285715,1.8389268553214289,0.803758102837838,1092.0
2021-09-08,OS,OSWD 185,4.0,4,yellowgreen,Augustus,2021.0,51.55148,3.94803,-2.26,0.2,0.61,85.71428571,43.0,59.0,0.6269506666666667,35.114887,11.634667,60.841039,50.8405,0.0552,0.0812,19.36681431428571,19.43549648979592,3.718674245833333,1.3500035339753165,3.226386350476191,2.588077683238636,1714.0
2021-09-28,OS,OSWD 185,5.0,4,yellowgreen,September,2021.0,51.55148,3.94803,-2.26,0.2,0.61,88.57142857,20.0,94.0,0.8014125,31.412591,11.736613,60.32593,50.907097,0.0051,0.0033,18.903741807142858,18.878692969047616,1.9211050569186048,1.2193669594690475,1.8726765153846152,1.6208077178247422,342.0
2021-10-23,OS,OSWD 185,6.0,4,yellowgreen,Oktober,2021.0,51.55148,3.94803,-2.26,0.2,0.61,68.57142857,25.0,73.0,0.7054886666666667,29.543577,12.858125,55.191969,51.671458,0.0449,0.0306,15.667813935714287,14.45549569761905,4.109524280044248,4.7234704671875,4.489778104301075,2.079992483482143,1706.0
2022-04-11,OS,OSWD 185,0.0,4,yellowgreen,April,2022.0,51.55148,3.94803,-2.26,0.2,0.61,100.0,0.0,80.0,0.79,20.06,4.19,164.615464,35.02,0.0,0.0,8.79444182857143,8.79444182857143,2.6933847885563376,2.6933847885563376,2.879297482692308,2.879297482692308,752.0
2022-05-17,OS,OSWD 185,1.0,4,yellowgreen,Mei,2022.0,51.55148,3.94803,-2.26,0.2,0.61,88.0,36.0,68.0,0.2301373333333333,23.89,5.32,130.556176,37.8,0.0314,0.0772,11.865701253571428,11.796217594387755,3.11482937980528,1.144794849746668,2.971269476731265,1.4423843437926889,780.0
2022-06-14,OS,OSWD 185,2.0,4,yellowgreen,Juni,2022.0,51.55148,3.94803,-2.26,0.2,0.61,66.66666667,28.0,65.5,0.4195065,30.571439,7.03925,99.284442,41.78775,0.0614,0.1424,16.669057107142855,17.33278190714286,2.4952300408262067,1.5761088993807872,3.5204106373761905,3.1769827825,1406.0
2022-07-12,OS,OSWD 185,3.0,4,yellowgreen,Juli,2022.0,51.55148,3.94803,-2.26,0.2,0.61,50.0,28.0,70.0,0.5269716666666667,32.877291,8.673667,81.004294,45.066667,0.0584,0.1171,19.548692678571427,19.764507546428568,2.089131098638889,1.0046544857857147,2.038166464596377,1.2407582604166667,558.0
2022-08-15,OS,OSWD 185,4.0,4,yellowgreen,Augustus,2022.0,51.55148,3.94803,-2.26,0.2,0.61,48.33333333,34.0,59.0,0.6269506666666667,37.84161,10.624138,66.474423,47.428621,0.0574,0.0695,21.42383502142857,21.229598714285714,3.675146430055789,4.182126370602222,3.531012644264148,4.274130728087557,470.0
2022-09-13,OS,OSWD 185,5.0,4,yellowgreen,September,2022.0,51.55148,3.94803,-2.26,0.2,0.61,45.0,29.0,94.0,0.8014125,36.147899,11.018519,64.154503,48.63,0.0136,0.0414,21.435199300000004,21.408889101190475,3.02603244364486,1.959627600479682,2.0683252006428656,2.1808308336453823,4928.0
2022-10-11,OS,OSWD 185,6.0,4,yellowgreen,Oktober,2022.0,51.55148,3.94803,-2.26,0.2,0.61,40.0,28.0,73.0,0.7054886666666667,30.328424,13.524167,52.541215,52.643651000000006,0.0895,0.1433,17.09514959285714,15.63225735119048,4.50383472858125,2.5821174300000003,3.351062980308233,1.1498215933783784,1122.0
2017-04-29,OS,OSWD 200,0.0,7,cyan,April,2017.0,51.5352,3.9374,-1.81,0.2,0.56,100.0,0.0,80.0,0.100018,22.9,2.38,285.836276,30.31,0.0,0.0,11.21256579347826,11.21256579347826,5.764539870071429,5.764539870071429,2.1356994278125,2.1356994278125,398.0
2017-06-01,OS,OSWD 200,1.0,7,cyan,Mei,2017.0,51.5352,3.9374,-1.81,0.2,0.56,55.0,33.0,44.0,0.151514,27.916331,2.825,241.722922,31.370455,0.0135,0.0321,12.939303358695648,11.682397177018633,2.8657335175000003,1.184382939571429,2.903438412602739,1.7967522764782609,492.0
2017-06-27,OS,OSWD 200,2.0,7,cyan,Juni,2017.0,51.5352,3.9374,-1.81,0.2,0.56,86.25,26.0,69.0,0.269182,27.927322,4.307246,160.246804,36.002029,0.057,0.1781,18.45698007608696,19.936927429347826,2.29431348,1.9556697517953407,2.46237965,1.805081896939348,436.0
2017-07-26,OS,OSWD 200,3.0,7,cyan,Juli,2017.0,51.5352,3.9374,-1.81,0.2,0.56,117.5,29.0,94.0,0.369913,28.907144,5.762766,120.661706,40.883298,0.0502,0.1683,19.9976735652174,19.840418961956523,2.66197305,1.480629390448276,3.930008900476695,4.528212269166666,2766.0
2017-08-28,OS,OSWD 200,4.0,7,cyan,Augustus,2017.0,51.5352,3.9374,-1.81,0.2,0.56,93.75,33.0,74.0,0.576184,34.986199,6.854054,101.89807,42.128108,0.0331,0.0377,19.495129391304346,19.657002487577635,2.051167873877551,1.8021050678571424,1.917746602112676,1.300136457,2266.0
2017-09-28,OS,OSWD 200,5.0,7,cyan,September,2017.0,51.5352,3.9374,-1.81,0.2,0.56,78.75,31.0,63.0,0.4842,26.800083,7.693651,91.044959,43.98,0.0271,0.0597,17.85478365217391,16.15266254347826,1.0520589707407406,1.0288916663766234,1.59951650375,1.10051669093911,3044.0
2017-11-03,OS,OSWD 200,6.0,7,cyan,Oktober,2017.0,51.5352,3.9374,-1.81,0.2,0.56,93.75,36.0,75.0,0.599405,25.49318,9.726,72.450216,47.9,0.0565,0.1089,14.664077364130437,14.598604700543476,1.7288532893462474,1.5747768284857142,3.531604641489361,4.08857580336,1278.0
2018-04-16,OS,OSWD 200,0.0,7,cyan,April,2018.0,51.5352,3.9374,-1.81,0.2,0.56,100.0,0.0,80.0,0.219611,27.426378,4.11,167.868752,36.640303,0.0,0.0,8.401541249999998,8.401541249999998,5.696583927385027,5.696583927385027,3.99166461035,3.99166461035,1454.0
2018-05-15,OS,OSWD 200,1.0,7,cyan,Mei,2018.0,51.5352,3.9374,-1.81,0.2,0.56,88.75,29.0,71.0,0.259915,27.101669,4.640845,149.004914,39.036479,0.0183,0.0826,11.54836864130435,10.957885962862315,5.696583927385027,5.696583927385027,3.99166461035,3.99166461035,1566.0
2018-06-15,OS,OSWD 200,2.0,7,cyan,Juni,2018.0,51.5352,3.9374,-1.81,0.2,0.56,91.25,31.0,73.0,0.431622,29.194898,6.873973,101.610292,43.89,0.072,0.1566,15.396826304347826,13.943584595108696,1.4976527480520163,1.60757303693423,3.134427865742472,3.705869273491413,106.0
2018-07-18,OS,OSWD 200,3.0,7,cyan,Juli,2018.0,51.5352,3.9374,-1.81,0.2,0.56,83.75,33.0,67.0,0.547381,29.02,7.84,89.374893,44.73,0.0293,0.0255,19.335783913043475,19.36653824844721,3.403612414244791,1.350024211875,3.577359636760204,2.5774613942857143,288.0
2018-08-21,OS,OSWD 200,4.0,7,cyan,Augustus,2018.0,51.5352,3.9374,-1.81,0.2,0.56,81.25,34.0,65.0,0.600892,27.909427,8.907385,78.932138,46.48,0.0314,0.0515,22.12899003260869,22.243853437888195,3.146558293814433,1.7448481846885082,2.9980453963190183,2.6678425340416667,1784.0
2018-10-05,OS,OSWD 200,5.0,7,cyan,September,2018.0,51.5352,3.9374,-1.81,0.2,0.56,62.63152380800001,45.0,63.0,0.5822895,26.79694,11.93,59.372678,51.420312,0.0672,0.1098,18.49502134782609,18.961037570652174,2.7075322252705627,1.714432158214286,1.3116664947631582,1.1912160710546875,1048.0
2018-10-20,OS,OSWD 200,6.0,7,cyan,Oktober,2018.0,51.5352,3.9374,-1.81,0.2,0.56,72.5,15.0,58.0,0.779109,29.256849,12.3146226,62.107085,51.95,0.0256,0.0353,15.507782836956524,15.4835764326087,2.888185333333334,2.379657947335829,2.13959708,1.3210447981400122,1546.0
2019-04-12,OS,OSWD 200,0.0,7,cyan,April,2019.0,51.5352,3.9374,-1.81,0.2,0.56,100.0,0.0,80.0,0.3022289999999999,12.8,2.74,249.028309,31.791375,0.0,0.0,9.547326402173912,9.547326402173912,0.4545444789,0.4545444789,5.15796339375,5.15796339375,366.0
2019-05-22,OS,OSWD 200,1.0,7,cyan,Mei,2019.0,51.5352,3.9374,-1.81,0.2,0.56,75.0,40.0,57.5,0.2592243333333333,29.619441,3.635,189.06573,35.195167,0.0224,0.0851,11.952370271739133,11.90040838519022,4.352160161538461,1.8837440496130955,3.796893953135135,3.332448154244792,578.0
2019-06-19,OS,OSWD 200,2.0,7,cyan,Juni,2019.0,51.5352,3.9374,-1.81,0.2,0.56,71.25,28.0,71.0,0.238958,12.91,4.92,140.76388,38.08,0.0459,0.103,16.293815510869564,16.488848589673914,2.565389143329342,1.69812970711,3.1149305559375,2.947463156655844,1320.0
2019-07-17,OS,OSWD 200,3.0,7,cyan,Juli,2019.0,51.5352,3.9374,-1.81,0.2,0.56,23.75,28.0,80.5,0.467284,22.06,7.4,94.564294,42.25,0.0886,0.1489,19.372651652173914,19.53125925,3.4384842030641822,1.5620544337326925,2.3674939635714285,1.468052717352381,1062.0
2019-08-23,OS,OSWD 200,4.0,7,cyan,Augustus,2019.0,51.5352,3.9374,-1.81,0.2,0.56,7.5,37.0,69.5,0.545467,27.614177,9.45,74.511718,46.67,0.0554,0.1195,20.1779117826087,20.44197010559006,2.7993689135937494,1.685914038,2.5202727744594595,1.016785281042857,1026.0
2019-09-23,OS,OSWD 200,5.0,7,cyan,September,2019.0,51.5352,3.9374,-1.81,0.2,0.56,17.5,31.0,63.0,0.680379,27.794813,11.181429,63.243363,48.152143,0.0559,0.0478,18.41078440217392,17.621247894927535,2.694238349160839,2.01358448749628,2.778418734926374,2.618112877830882,1606.0
2019-10-20,OS,OSWD 200,6.0,7,cyan,Oktober,2019.0,51.5352,3.9374,-1.81,0.2,0.56,12.5,27.0,66.5,0.75502,24.572243,12.624,56.189328,48.2055,0.0534,0.002,15.219957065217391,15.378633683876814,3.0886464917307688,2.815868130326705,2.1657660711931817,1.44990202953125,2062.0
2020-04-15,OS,OSWD 200,0.0,7,cyan,April,2020.0,51.5352,3.9374,-1.81,0.2,0.56,100.0,0.0,80.0,0.211516,22.273914,4.579348,151.0,37.118986,0.0,0.0,10.40297888043478,10.40297888043478,3.1788078113852816,3.1788078113852816,3.880445916450216,3.880445916450216,310.0
2020-05-12,OS,OSWD 200,1.0,7,cyan,Mei,2020.0,51.5352,3.9374,-1.81,0.2,0.56,100.0,27.0,57.5,0.366244,32.966968,4.796143,144.305528,39.89,0.008,0.1026,12.787520614130436,13.01241943478261,4.415637893715878,5.0353292,2.991312111966528,2.042023337051282,148.0
2020-06-18,OS,OSWD 200,2.0,7,cyan,Juni,2020.0,51.5352,3.9374,-1.81,0.2,0.56,75.71428571,37.0,71.0,0.720668,35.849726,8.507736,82.543655,47.136792,0.1003,0.1959,16.261240043478264,16.25209822204969,2.681802467720422,1.0511932578549383,3.2125967850135546,1.6066689974305557,2828.0
2020-07-15,OS,OSWD 200,3.0,7,cyan,Juli,2020.0,51.5352,3.9374,-1.81,0.2,0.56,97.14285714,27.0,80.5,0.461526,34.541879,10.395735,67.897429,49.45,0.0699,0.0857,18.960501326086952,18.85936846557971,3.0713539189963948,2.7235127447818503,3.150829309158466,2.626154883333333,1466.0
2020-09-02,OS,OSWD 200,4.0,7,cyan,Augustus,2020.0,51.5352,3.9374,-1.81,0.2,0.56,78.57142857,49.0,69.5,0.5741809999999999,34.131964,11.504545,61.511602,50.68,0.0226,0.0251,20.167519717391308,19.09267597204969,2.118781032316602,1.243533343711039,3.80508859219098,1.7298144382267442,1240.0
2020-10-17,OS,OSWD 200,5.0,7,cyan,September,2020.0,51.5352,3.9374,-1.81,0.2,0.56,92.86,45.0,63.0,0.5822895,32.874252,14.220154,50.033386,54.7,0.0603,0.0893,18.44480391304348,18.325336315217392,2.836152,3.124622398307479,2.480085003723169,1.7763168979166668,2224.0
2020-11-10,OS,OSWD 200,6.0,7,cyan,Oktober,2020.0,51.5352,3.9374,-1.81,0.2,0.56,81.42857143,24.0,66.5,0.711178,29.213072,14.397544,49.432495,56.11,0.0074,0.0587,12.815652956521737,13.049276032608695,2.5349054316438355,1.3289407707242238,3.912965991447369,4.530259817307693,2282.0
2021-04-19,OS,OSWD 200,0.0,7,cyan,April,2021.0,51.5352,3.9374,-1.81,0.2,0.56,100.0,0.0,80.0,0.19,24.48941,4.2353,162.899255,36.5047,0.0,0.0,8.26052081521739,8.26052081521739,2.6011458485548262,2.6011458485548262,3.887665704441033,3.887665704441033,888.0
2021-05-28,OS,OSWD 200,1.0,7,cyan,Mei,2021.0,51.5352,3.9374,-1.81,0.2,0.56,97.14285714,39.0,57.5,0.2592243333333333,30.733179,5.459706,127.184817,39.724265,0.0314,0.0826,10.231805141304347,9.760736145186335,2.577462834666667,1.1831576455541222,2.21316536,1.674874832476852,1450.0
2021-06-15,OS,OSWD 200,2.0,7,cyan,Juni,2021.0,51.5352,3.9374,-1.81,0.2,0.56,91.42857143,18.0,71.0,0.4151074999999999,36.409619,7.290312,95.950673,43.683281,0.1017,0.2199,16.277248505434784,18.00808654981884,3.8795211370334735,4.956180574681567,2.8875560518287937,3.11979203230221,1994.0
2021-07-27,OS,OSWD 200,3.0,7,cyan,Juli,2021.0,51.5352,3.9374,-1.81,0.2,0.56,94.28571429,42.0,80.5,0.461526,39.750539,9.56,73.67602,47.845303,0.054,0.0991,18.742904260869565,18.784804826086955,1.88340460588,1.4180292947285715,1.8636009512800416,0.8307007674675325,1092.0
2021-09-08,OS,OSWD 200,4.0,7,cyan,Augustus,2021.0,51.5352,3.9374,-1.81,0.2,0.56,74.28571429,43.0,69.5,0.5741809999999999,34.727654,10.817692,65.314982,49.196346,0.0292,0.0314,19.376390804347828,19.439336618012423,3.074082266839695,1.2308299308740531,2.9796862621538462,3.3227869074350656,1714.0
2021-09-28,OS,OSWD 200,5.0,7,cyan,September,2021.0,51.5352,3.9374,-1.81,0.2,0.56,65.71428571,20.0,63.0,0.5822895,33.751111,12.228261,57.960855,51.303913,0.0705,0.1054,18.886824130434785,18.874285880434783,1.921747600902256,1.1677155595976667,1.6875976484935895,1.6950054820810054,342.0
2021-10-23,OS,OSWD 200,6.0,7,cyan,Oktober,2021.0,51.5352,3.9374,-1.81,0.2,0.56,71.42857143,25.0,66.5,0.711178,31.814161,13.1124,54.148615,52.7064,0.0354,0.0561,15.660759543478262,14.456834150362315,3.83503429,0.7527079203125001,3.462992139130435,2.035737189857143,1706.0
2022-04-11,OS,OSWD 200,0.0,7,cyan,April,2022.0,51.5352,3.9374,-1.81,0.2,0.56,100.0,0.0,80.0,0.79,20.06,4.19,164.615464,35.02,0.0,0.0,8.798064130434783,8.798064130434783,2.0818380452606635,2.0818380452606635,2.468238686619718,2.468238686619718,752.0
2022-05-17,OS,OSWD 200,1.0,7,cyan,Mei,2022.0,51.5352,3.9374,-1.81,0.2,0.56,95.0,36.0,57.5,0.2592243333333333,23.1,5.77,120.603616,39.4,0.0439,0.1217,11.87217508152174,11.803353679347827,2.608764371951735,1.238542400316092,2.5196420249513887,1.1642126911247026,780.0
2022-06-14,OS,OSWD 200,2.0,7,cyan,Juni,2022.0,51.5352,3.9374,-1.81,0.2,0.56,70.0,28.0,71.0,0.4151074999999999,28.093635,7.852143,89.253432,43.404762,0.0744,0.143,16.682196163043475,17.340657184782607,2.076825246416667,1.539791787306035,3.1539965754761905,1.6999293200000003,1406.0
2022-07-12,OS,OSWD 200,3.0,7,cyan,Juli,2022.0,51.5352,3.9374,-1.81,0.2,0.56,55.0,28.0,80.5,0.461526,31.176367,8.616667,81.52649,44.540303,0.0273,0.0406,19.55384845652173,19.77306605978261,2.54011475288843,1.1874889099206347,2.006872190311892,1.3358748675,558.0
2022-08-15,OS,OSWD 200,4.0,7,cyan,Augustus,2022.0,51.5352,3.9374,-1.81,0.2,0.56,53.33333333,34.0,69.5,0.5741809999999999,33.987406,11.11625,63.604736,48.838438,0.0735,0.1264,21.428988478260862,21.23346935093167,3.670266986719066,4.455832709300114,3.284975665756945,3.8514179352558138,470.0
2022-09-13,OS,OSWD 200,5.0,7,cyan,September,2022.0,51.5352,3.9374,-1.81,0.2,0.56,58.33333333,29.0,63.0,0.5822895,33.221743,11.863143,59.698763,49.29,0.0258,0.0156,21.43823793478261,21.051982923913044,2.985752962550144,3.184152053563161,2.039642495296251,1.926417275738771,4928.0
2022-10-11,OS,OSWD 200,6.0,7,cyan,Oktober,2022.0,51.5352,3.9374,-1.81,0.2,0.56,66.66666667,28.0,66.5,0.711178,32.272268,11.867,59.679852,49.8235,0.0001,0.0191,17.085120032608692,15.628560801630432,3.019164452451465,2.361244985714286,2.290568801857506,1.0917459525,1122.0
2017-04-29,OS,OSWD 81,0.0,5,springgreen,April,2017.0,51.56427,3.9762,-5.89,0.34,0.93,100.0,0.0,80.0,0.100018,22.9,2.38,285.836276,30.31,0.0,0.0,11.204874626582276,11.204874626582276,5.390344829723078,5.390344829723078,3.211575348809524,3.211575348809524,398.0
2017-06-01,OS,OSWD 81,1.0,5,springgreen,Mei,2017.0,51.56427,3.9762,-5.89,0.34,0.93,68.75,33.0,55.0,0.163185,25.876011,3.372727,203.380784,34.03058,0.0301,0.1127,12.91402508227848,11.675815046112117,2.8657335175000003,1.8051229054444444,3.0821120321851856,1.909362312418919,492.0
2017-06-27,OS,OSWD 81,2.0,5,springgreen,Juni,2017.0,51.56427,3.9762,-5.89,0.34,0.93,71.25,26.0,57.0,0.293983,27.996994,4.668421,148.151931,37.881493,0.0498,0.1481,18.4817345443038,19.93950207489452,1.9637426,1.848290616779184,2.46237965,1.5439068591269844,436.0
2017-07-26,OS,OSWD 81,3.0,5,springgreen,Juli,2017.0,51.56427,3.9762,-5.89,0.34,0.93,78.75,29.0,63.0,0.377602,30.827797,5.566508,124.805978,40.896986,0.031,0.104,20.000836797468352,19.826212177215183,2.66197305,2.527547771833333,3.71118330997741,1.6307277154054054,2766.0
2017-08-28,OS,OSWD 81,4.0,5,springgreen,Augustus,2017.0,51.56427,3.9762,-5.89,0.34,0.93,87.5,33.0,27.0,0.415924,31.746781,5.885171128571429,126.417664,41.81395668571428,0.0097,0.0278,19.510960493670886,19.68348015461121,2.9034706,1.856439425181579,2.087187262909091,1.347967147,2266.0
2017-09-28,OS,OSWD 81,5.0,5,springgreen,September,2017.0,51.56427,3.9762,-5.89,0.34,0.93,52.5,31.0,42.0,0.582095,30.959565,7.890476,88.830905,45.95,0.0647,0.1334,17.855304582278485,16.163513313818566,1.128955532414386,0.7424690894704433,2.605035228636363,1.0885470028155844,3044.0
2017-11-03,OS,OSWD 81,6.0,5,springgreen,Oktober,2017.0,51.56427,3.9762,-5.89,0.34,0.93,60.0,36.0,48.0,0.678577,28.425327,9.594583,73.417191,48.89,0.0473,0.0817,14.653905996835444,14.59841833227848,1.6425079336707011,1.61455511,3.3999197,3.20371861008,1278.0
2018-04-16,OS,OSWD 81,0.0,5,springgreen,April,2018.0,51.56427,3.9762,-5.89,0.34,0.93,100.0,0.0,80.0,0.219611,27.426378,4.11,167.868752,36.640303,0.0,0.0,8.399998968354433,8.399998968354433,6.238737136798077,6.238737136798077,4.702458782453987,4.702458782453987,1454.0
2018-05-15,OS,OSWD 81,1.0,5,springgreen,Mei,2018.0,51.56427,3.9762,-5.89,0.34,0.93,92.5,29.0,74.0,0.235601,24.853393,4.839189,143.02717,39.435,0.0251,0.0964,11.531671879746831,10.963555912974684,6.238737136798077,6.238737136798077,4.702458782453987,4.702458782453987,1566.0
2018-06-15,OS,OSWD 81,2.0,5,springgreen,Juni,2018.0,51.56427,3.9762,-5.89,0.34,0.93,82.5,31.0,66.0,0.425561,28.52365,6.342424,109.901195,43.12,0.0485,0.1189,15.395291189873417,13.938843200949368,1.737158930737093,1.5692147506909018,2.8347922820559672,1.9567044051245417,106.0
2018-07-18,OS,OSWD 81,3.0,5,springgreen,Juli,2018.0,51.56427,3.9762,-5.89,0.34,0.93,76.25,33.0,61.0,0.559931,27.07,8.56,82.066992,47.08,0.0672,0.12,19.32426559493671,19.34634311663653,3.5306648072352944,3.31107543125,4.27650304058032,2.1240083118125,288.0
2018-08-21,OS,OSWD 81,4.0,5,springgreen,Augustus,2018.0,51.56427,3.9762,-5.89,0.34,0.93,81.25,34.0,65.0,0.728592,32.337749,9.173846,76.696893,47.92,0.0181,0.0247,22.12399487341772,22.246237107594936,3.620625890948276,4.064377626433182,2.984508667234043,2.046090892054054,1784.0
2018-10-05,OS,OSWD 81,5.0,5,springgreen,September,2018.0,51.56427,3.9762,-5.89,0.34,0.93,65.446785715,45.0,42.0,0.582095,29.312007,10.972899,64.414437,51.368116,0.04,0.0766,18.50536583544304,18.966453932188063,2.601451577519685,1.6175727955208334,1.4217578096807069,1.3358962295055974,1048.0
